t,Svid,satellite_id,x,y,z,solved_x,solved_y,solved_z,pseudorange_m,predicted_range_m,residual_m,abs_residual_m,cn0_db_hz,elevation_deg,azimuth_deg
1098.0,24,GPS_24_GPS_L1,-20491935.346411,-10955217.245031368,12991579.103004962,-2693711.845164627,-4299455.152525825,3852192.8039438697,21086041.38977408,21085642.28938303,399.10039104893804,399.10039104893804,39.6,56.28324872146264,260.64396592724626
1098.0,25,GPS_25_GPS_L1,-17709065.135402035,10033225.662308048,16676937.320904732,-2693711.845164627,-4299455.152525825,3852192.8039438697,24400416.6721995,24400013.23146912,403.44073037803173,403.44073037803173,29.8,10.561927154359791,302.035619160473
1098.0,28,GPS_28_GPS_L1,12152728.517806266,-23608470.643363506,2707254.3730850825,-2693711.845164627,-4299455.152525825,3852192.8039438697,24384116.82138542,24383719.049544476,397.7718409448862,397.7718409448862,30.1,14.3470176152817,104.86303244741616
1098.0,2,GPS_2_GPS_L1,-13033173.242026154,-22696400.99606955,5325603.441648232,-2693711.845164627,-4299455.152525825,3852192.8039438697,21155139.418148752,21154739.829522148,399.58862660452724,399.58862660452724,38.4,56.50669500585962,175.05764721168856
1098.0,6,GPS_6_GPS_L1,-3983852.754573417,-22347523.268114418,13803728.30477858,-2693711.845164627,-4299455.152525825,3852192.8039438697,20650590.51432142,20650188.500239633,402.014081787318,402.014081787318,38.1,65.15257822336501,101.956092790443
1099.0,12,GPS_12_GPS_L1,-15833650.08572763,-875260.8984527774,21041024.60231181,-2693722.0517210653,-4299470.761455859,3852176.1962669855,21905630.98708033,21905237.534679893,393.45240043476224,393.45240043476224,39.2,38.63204442307784,310.80280766145785
1099.0,17,GPS_17_GPS_L1,10742856.89065594,-13746477.644031243,20434163.94844705,-2693722.0517210653,-4299470.761455859,3852176.1962669855,23340270.891714446,23339878.117239717,392.7744747288525,392.7744747288525,33.3,27.45932545214718,52.3703790323439
1099.0,19,GPS_19_GPS_L1,2266617.316178911,-14509498.343365738,21830199.23313186,-2693722.0517210653,-4299470.761455859,3852176.1962669855,21262076.500730164,21261677.7838002,398.7169299647212,398.7169299647212,42.0,47.59431832598257,42.16193772223561
1099.0,24,GPS_24_GPS_L1,-20492747.41049869,-10956703.654710757,12989118.748378512,-2693722.0517210653,-4299470.761455859,3852176.1962669855,21086115.73851551,21085724.38210341,391.356412101537,391.356412101537,37.8,56.28218537342509,260.62994563239835
1099.0,25,GPS_25_GPS_L1,-17708288.750848148,10031186.522275371,16678985.25544072,-2693722.0517210653,-4299470.761455859,3852176.1962669855,24399824.58223128,24399425.853630167,398.72860111296177,398.72860111296177,30.5,10.567521171868792,302.03959060826554
1099.0,28,GPS_28_GPS_L1,12153049.508917566,-23608592.29644343,2704075.4736086926,-2693722.0517210653,-4299470.761455859,3852176.1962669855,24384547.622865006,24384153.368449707,394.2544152997434,394.2544152997434,29.3,14.342002144486663,104.86853807313992
1099.0,2,GPS_2_GPS_L1,-13032596.976642627,-22696096.193075355,5328676.898584914,-2693722.0517210653,-4299470.761455859,3852176.1962669855,21154787.76045988,21154390.0008586,397.7596012800932,397.7596012800932,36.7,56.51529495104956,175.05484827767876
1099.0,6,GPS_6_GPS_L1,-3982729.629633704,-22346179.979804352,13806240.88793289,-2693722.0517210653,-4299470.761455859,3852176.1962669855,20650546.442967217,20650149.104386885,397.33858033269644,397.33858033269644,38.1,65.15381582948595,101.935434989791
1100.0,12,GPS_12_GPS_L1,-15832355.46708824,-877660.0774193136,21041904.543432403,-2693734.84751202,-4299488.15271573,3852159.5273558446,21905174.40098112,21904784.702885553,389.69809556752443,389.69809556752443,40.5,38.63819899247674,310.8079075957356
1100.0,17,GPS_17_GPS_L1,10745354.133149944,-13746436.581285115,20432846.80520549,-2693734.84751202,-4299488.15271573,3852159.5273558446,23340768.84989421,23340375.700661816,393.1492323949933,393.1492323949933,34.9,27.453329857204302,52.37424053010823
1100.0,19,GPS_19_GPS_L1,2269453.969811747,-14509393.514188671,21829975.39168316,-2693734.84751202,-4299488.15271573,3852159.5273558446,21262508.20240337,21262108.878902406,399.3235009647906,399.3235009647906,41.4,47.58724201514769,42.16652827101282
1100.0,24,GPS_24_GPS_L1,-20493559.36736969,-10958189.772720264,12986658.11934766,-2693734.84751202,-4299488.15271573,3852159.5273558446,21086196.982285023,21085803.867272355,393.1150126680732,393.1150126680732,37.1,56.28114173296205,260.61593700546524
1100.0,25,GPS_25_GPS_L1,-17707512.37049741,10029147.102949047,16681032.825013388,-2693734.84751202,-4299488.15271573,3852159.5273558446,24399236.689158857,24398837.96181555,398.7273433059454,398.7273433059454,31.1,10.573124296403016,302.0435594847841
1100.0,28,GPS_28_GPS_L1,12153370.292115312,-23608713.626861542,2700896.517449952,-2693734.84751202,-4299488.15271573,3852159.5273558446,24384980.82248541,24384587.87752066,392.94496474787593,392.94496474787593,28.4,14.336979804178188,104.87402455595335
1100.0,2,GPS_2_GPS_L1,-13032020.463411191,-22695791.11997077,5331750.244027516,-2693734.84751202,-4299488.15271573,3852159.5273558446,21154434.603610396,21154037.463987943,397.13962245360017,397.13962245360017,35.4,56.52391188443863,175.05200678470666
1100.0,6,GPS_6_GPS_L1,-3981606.2452959353,-22344836.49915656,13808753.177561676,-2693734.84751202,-4299488.15271573,3852159.5273558446,20650503.270791825,20650108.15460645,395.116185374558,395.116185374558,38.5,65.15503795491391,101.91472030874812
1101.0,12,GPS_12_GPS_L1,-15831060.937600648,-880059.4307170352,21042784.02598689,-2693740.3132097195,-4299493.548176114,3852134.174789359,21904719.91337658,21904341.240452044,378.67292453721166,378.67292453721166,40.8,38.64437080434598,310.8129944111322
1101.0,17,GPS_17_GPS_L1,10747851.21804579,-13746395.673396587,20431529.24204989,-2693740.3132097195,-4299493.548176114,3852134.174789359,23341260.212587275,23340880.09165288,380.1209343932569,380.1209343932569,35.6,27.447346353943026,52.37811144208976
1101.0,19,GPS_19_GPS_L1,2272290.6011738945,-14509288.858384604,21829751.072474785,-2693740.3132097195,-4299493.548176114,3852134.174789359,21262935.40713718,21262551.41413922,383.99299796298146,383.99299796298146,41.0,47.58018062571641,42.17113500023078
1101.0,24,GPS_24_GPS_L1,-20494371.216984235,-10959675.599078186,12984197.215923714,-2693740.3132097195,-4299493.548176114,3852134.174789359,21086280.024756875,21085897.20431223,382.82044464349747,382.82044464349747,36.0,56.280098232278135,260.6018969047377
1101.0,25,GPS_25_GPS_L1,-17706735.994358394,10027107.404244896,16683080.029696476,-2693740.3132097195,-4299493.548176114,3852134.174789359,24398635.60516573,24398252.103453178,383.5017125532031,383.5017125532031,30.3,10.578741894204445,302.0475211720715
1101.0,2,GPS_2_GPS_L1,-13031443.702304147,-22695485.776801,5334823.477909575,-2693740.3132097195,-4299493.548176114,3852134.174789359,21154080.247538798,21153699.652923808,380.59461499005556,380.59461499005556,34.6,56.532512713465294,175.04915955261876
1101.0,6,GPS_6_GPS_L1,-3980482.6015657326,-22343492.82624952,13811265.173576633,-2693740.3132097195,-4299493.548176114,3852134.174789359,20650465.19503571,20650082.467505135,382.7275305762887,382.7275305762887,38.7,65.15625156934713,101.89404232610168
1102.0,12,GPS_12_GPS_L1,-15829766.497306582,-882458.9583031489,21043663.049959887,-2693752.840316686,-4299517.291766536,3852129.9146423326,21904266.325421546,21903879.884477954,386.4409435912967,386.4409435912967,41.6,38.65053124748868,310.8180829808712
1102.0,17,GPS_17_GPS_L1,10750348.1452147,-13746354.920343729,20430211.25904176,-2693752.840316686,-4299517.291766536,3852129.9146423326,23341753.074514635,23341366.14578059,386.9287340454757,386.9287340454757,36.9,27.441357217144706,52.38198224625138
1102.0,19,GPS_19_GPS_L1,2275127.21013919,-14509184.37595404,21829526.275515936,-2693752.840316686,-4299517.291766536,3852129.9146423326,21263363.811312925,21262969.00345085,394.80786207690835,394.80786207690835,41.5,47.57311423230503,42.17573842436418
1102.0,24,GPS_24_GPS_L1,-20495182.95930081,-10961161.133800035,12981736.038122846,-2693752.840316686,-4299517.291766536,3852129.9146423326,21086360.369368847,21085969.764966246,390.6044026017189,390.6044026017189,36.2,56.279043472454944,260.58786541011466
1102.0,25,GPS_25_GPS_L1,-17705959.622573998,10025067.426431626,16685126.86920956,-2693752.840316686,-4299517.291766536,3852129.9146423326,24398055.806709222,24397661.58175862,394.22495060414076,394.22495060414076,28.9,10.584347645736855,302.05148508133885
1102.0,2,GPS_2_GPS_L1,-13030866.693304325,-22695180.16361662,5337896.60010928,-2693752.840316686,-4299517.291766536,3852129.9146423326,21153730.388626445,21153341.058755614,389.32987083122134,389.32987083122134,35.4,56.541111261000935,175.04631962471922
1102.0,6,GPS_6_GPS_L1,-3979358.698401681,-22342148.96110526,13813776.875994936,-2693752.840316686,-4299517.291766536,3852129.9146423326,20650423.821834672,20650030.27020524,393.55162943154573,393.55162943154573,38.7,65.15746221789526,101.87336126149532
1103.0,12,GPS_12_GPS_L1,-15828472.146232275,-884858.6601634417,21044541.61534653,-2693768.082718948,-4299527.655596288,3852107.140202229,21903808.83973208,21903429.374565393,379.4651666879654,379.4651666879654,41.5,38.65670012931718,310.8231896655842
1103.0,17,GPS_17_GPS_L1,10752844.9145731,-13746314.322103688,20428892.856218893,-2693768.082718948,-4299527.655596288,3852107.140202229,23342250.13310384,23341872.33484451,377.7982593290508,377.7982593290508,37.3,27.43533982804266,52.38583441905684
1103.0,19,GPS_19_GPS_L1,2277963.7965871743,-14509080.066897249,21829301.00081544,-2693768.082718948,-4299527.655596288,3852107.140202229,21263798.510697808,21263409.35553091,389.15516689792275,389.15516689792275,41.5,47.56601596691975,42.18032900137116
1103.0,24,GPS_24_GPS_L1,-20495994.59427797,-10962646.37690121,12979274.585961228,-2693768.082718948,-4299527.655596288,3852107.140202229,21086433.518529467,21086052.39123677,381.1272926963866,381.1272926963866,35.8,56.27802072108794,260.5738520018967
1103.0,25,GPS_25_GPS_L1,-17705183.255098447,10023027.16928225,16687173.343769643,-2693768.082718948,-4299527.655596288,3852107.140202229,24397458.919650126,24397071.271756276,387.6478938497603,387.6478938497603,28.1,10.589966680371102,302.0554451312576
1103.0,2,GPS_2_GPS_L1,-13030289.436368585,-22694874.28045452,5340969.610643158,-2693768.082718948,-4299527.655596288,3852107.140202229,21153377.23156485,21152994.175743192,383.0558216571808,383.0558216571808,34.3,56.549736192482776,175.04341312628108
1103.0,6,GPS_6_GPS_L1,-3978234.535816258,-22340804.90381032,13816288.284713216,-2693768.082718948,-4299527.655596288,3852107.140202229,20650385.146333307,20649998.66093666,386.4853966459632,386.4853966459632,39.0,65.15864993644956,101.85259101358068
1104.0,12,GPS_12_GPS_L1,-15827177.8844777,-887258.536147113,21045419.722091936,-2693771.043566704,-4299536.617360689,3852083.02701227,21903359.748635605,21902987.09452186,372.6541137434542,372.6541137434542,40.8,38.662881195374936,310.82827011949314
1104.0,17,GPS_17_GPS_L1,10755341.526112163,-13746273.878652472,20427574.03357957,-2693771.043566704,-4299536.617360689,3852083.02701227,23342745.093549896,23342372.97072785,372.1228220462799,372.1228220462799,37.3,27.429358256823843,52.38971001918437
1104.0,19,GPS_19_GPS_L1,2280800.3605419565,-14508975.931209162,21829075.248370606,-2693771.043566704,-4299536.617360689,3852083.02701227,21264229.31318489,21263848.68937203,380.6238128617406,380.6238128617406,41.5,47.55895858640893,42.184944612817546
1104.0,24,GPS_24_GPS_L1,-20496806.121802084,-10964131.328264823,12976812.859674154,-2693771.043566704,-4299536.617360689,3852083.02701227,21086521.65771728,21086146.522694957,375.1350223235786,375.1350223235786,35.6,56.276973242371405,260.55979597290485
1104.0,25,GPS_25_GPS_L1,-17704406.89204436,10020986.63298594,16689219.45317616,-2693771.043566704,-4299536.617360689,3852083.02701227,24396867.72905186,24396488.40229398,379.3267578780651,379.3267578780651,32.7,10.595591873929244,302.059401178372
1104.0,2,GPS_2_GPS_L1,-13029711.9314872,-22694568.12736934,5344042.509349482,-2693771.043566704,-4299536.617360689,3852083.02701227,21153030.37054928,21152654.712582387,375.6579668931663,375.6579668931663,34.5,56.55832747944681,175.04055103272694
1104.0,6,GPS_6_GPS_L1,-3977110.1137947673,-22339460.654419027,13818799.399688393,-2693771.043566704,-4299536.617360689,3852083.02701227,20650347.970198408,20649969.822868492,378.1473299153149,378.1473299153149,38.9,65.15984565533896,101.83192219836909
1105.0,12,GPS_12_GPS_L1,-15825883.71204706,-889658.5862806691,21046297.3702062,-2693782.2017490505,-4299543.87564221,3852065.7548169303,21902909.158301428,21902534.296446778,374.8618546500802,374.8618546500802,41.3,38.66906240753665,310.8333523207283
1105.0,17,GPS_17_GPS_L1,10757837.979685802,-13746233.589968288,20426254.79119459,-2693782.2017490505,-4299543.87564221,3852065.7548169303,23343248.1481168,23342874.164890684,373.98322611674666,373.98322611674666,37.3,27.423374147508657,52.39358423547392
1105.0,19,GPS_19_GPS_L1,2283636.9018604863,-14508871.96889084,21828849.01819209,-2693782.2017490505,-4299543.87564221,3852065.7548169303,21264663.71290604,21264285.02317767,378.689728371799,378.689728371799,42.1,47.55189841481014,42.1895588106097
1105.0,24,GPS_24_GPS_L1,-20497617.541869044,-10965615.987974623,12974350.85916462,-2693782.2017490505,-4299543.87564221,3852065.7548169303,21086606.49891276,21086231.42597855,375.07293421030045,375.07293421030045,36.8,56.27592584286996,260.5457430403561
1105.0,25,GPS_25_GPS_L1,-17703630.53344205,10018945.81751561,16691265.197445497,-2693782.2017490505,-4299543.87564221,3852065.7548169303,24396273.240461133,24395895.89174965,377.3487114831805,377.3487114831805,35.8,10.601217616559708,302.0633568338436
1105.0,2,GPS_2_GPS_L1,-13029134.17863052,-22694261.70440493,5347115.296174092,-2693782.2017490505,-4299543.87564221,3852065.7548169303,21152688.905522805,21152312.34680835,376.55871445313096,376.55871445313096,35.3,56.566921067774,175.03768222626354
1105.0,6,GPS_6_GPS_L1,-3975985.432337544,-22338116.213003125,13821310.220844738,-2693782.2017490505,-4299543.87564221,3852065.7548169303,20650314.99088252,20649938.796959184,376.1939233355224,376.1939233355224,39.7,65.16103619218916,101.81124364029186
1106.0,12,GPS_12_GPS_L1,-15824589.629001472,-892058.8104852838,21047174.5596608,-2693792.9881720906,-4299558.279915581,3852045.009268457,21902460.366976228,21902085.59274116,374.77423506602645,374.77423506602645,41.0,38.6752309120213,310.8384437441832
1106.0,17,GPS_17_GPS_L1,10760334.275327712,-13746193.456026403,20424935.129039813,-2693792.9881720906,-4299558.279915581,3852045.009268457,23343747.905220788,23343374.723784007,373.18143678084016,373.18143678084016,37.5,27.41738008172678,52.397452271934185
1106.0,19,GPS_19_GPS_L1,2286473.420501594,-14508768.179939598,21828622.310282394,-2693792.9881720906,-4299558.279915581,3852045.009268457,21265098.41267386,21264720.824488655,377.58818520605564,377.58818520605564,41.3,47.54482667727638,42.19416184770612
1106.0,24,GPS_24_GPS_L1,-20498428.85442032,-10967100.356014902,12971888.584500482,-2693792.9881720906,-4299558.279915581,3852045.009268457,21086689.841400284,21086316.001211505,373.84018877893686,373.84018877893686,36.9,56.27487398417341,260.5317132485035
1106.0,25,GPS_25_GPS_L1,-17702854.179375406,10016904.722984986,16693310.576452872,-2693792.9881720906,-4299558.279915581,3852045.009268457,24395687.14631342,24395309.633650117,377.51266330480576,377.51266330480576,35.8,10.606832393897294,302.06731678874934
1106.0,2,GPS_2_GPS_L1,-13028556.17774539,-22693955.01159308,5350187.971185735,-2693792.9881720906,-4299558.279915581,3852045.009268457,21152339.94593936,21151964.29746536,375.64847399666905,375.64847399666905,33.7,56.57552496069038,175.03481303704297
1106.0,6,GPS_6_GPS_L1,-3974860.491415392,-22336771.579599462,13823820.748171814,-2693792.9881720906,-4299558.279915581,3852045.009268457,20650281.11244349,20649903.36425671,377.74818678200245,377.74818678200245,40.6,65.16222503844295,101.79053522310733
1107.0,12,GPS_12_GPS_L1,-15823295.635387836,-894459.2087083878,21048051.290436864,-2693800.335308471,-4299566.436727332,3852017.6290037255,21902013.37442337,21901643.220412813,370.15401055663824,370.15401055663824,41.4,38.68140810159742,310.843538738468
1107.0,17,GPS_17_GPS_L1,10762830.412951762,-13746153.476803998,20423615.04715439,-2693800.335308471,-4299566.436727332,3852017.6290037255,23344247.3625498,23343880.54266096,366.8198888413608,366.8198888413608,38.4,27.411380727259427,52.401315892611095
1107.0,19,GPS_19_GPS_L1,2289309.916339128,-14508664.56435586,21828395.12465088,-2693800.335308471,-4299566.436727332,3852017.6290037255,21265539.10830842,21265164.476806503,374.63150191679597,374.63150191679597,41.1,47.537748683793225,42.19876384978994
1107.0,24,GPS_24_GPS_L1,-20499240.059388548,-10968584.43235352,12969426.03577676,-2693800.335308471,-4299566.436727332,3852017.6290037255,21086776.781415027,21086408.4388435,368.3425715267658,368.3425715267658,37.9,56.27383387309622,260.51768338638374
1107.0,25,GPS_25_GPS_L1,-17702077.829866204,10014863.349344516,16695355.590237148,-2693800.335308471,-4299566.436727332,3852017.6290037255,24395097.15488132,24394725.3200459,371.834835421294,371.834835421294,35.9,10.61245720807246,302.0712736883752
