t,satellite_count,mean_cn0_db_hz,median_cn0_db_hz,min_cn0_db_hz,mean_elevation_deg,median_elevation_deg,min_elevation_deg,weak_signal_count,very_weak_signal_count,low_elevation_count,very_low_elevation_count,position_error_m
714.0,8,35.9875,36.5,19.9,39.39628390778867,43.25998118105852,8.406271549303424,1,0,1,1,77.45710508251928
715.0,7,38.371428571428574,37.3,35.4,43.823273723367606,50.26663508339733,16.266165379886317,0,0,0,0,29.901370722344005
716.0,8,35.5125,36.3,18.2,39.397407900682,43.25919941697076,8.417512833837312,1,0,1,1,73.14197236130414
717.0,7,38.300000000000004,36.4,35.4,43.82294197862666,50.25260882504239,16.256077727404644,0,0,0,0,28.674313472248883
718.0,7,38.08571428571429,36.4,34.7,43.82278530491974,50.24564754251654,16.251054579324116,0,0,0,0,30.189276373077625
719.0,7,38.199999999999996,36.9,34.3,43.82260862889228,50.23859143343253,16.246007155090993,0,0,0,0,29.063716809495705
720.0,7,38.92857142857143,37.6,35.8,43.82244857810603,50.23161006556503,16.240980654269716,0,0,0,0,34.023744813739064
721.0,8,35.6875,36.8,17.5,39.400197019713616,43.25720717592414,8.445577814977206,1,0,1,1,34.5438168385987
722.0,8,36.1875,36.8,23.2,39.40075302256276,43.256812515322764,8.451198442639766,0,0,1,1,36.24164378240277
723.0,8,35.675,36.7,19.7,39.401311566152124,43.256424778626695,8.456813822608147,1,0,1,1,35.482765402200066
724.0,7,38.271428571428565,37.7,34.1,43.82178243086224,50.20362887992531,16.220848145891498,0,0,0,0,37.79982838503468
725.0,7,38.25714285714285,37.0,33.5,43.82161581296949,50.19663172824756,16.21581989313754,0,0,0,0,32.4782722197677
726.0,7,38.25714285714286,36.8,35.0,43.82143965002751,50.18961859554593,16.21077721768735,0,0,0,0,36.347173445798
727.0,7,38.714285714285715,37.4,36.7,43.82127330781105,50.182651907906695,16.20574861571124,0,0,0,0,33.17784464392809
728.0,8,35.3625,36.7,19.2,39.40407667377673,43.254438690772396,8.484880522476734,1,0,1,1,61.25547787399688
729.0,7,38.45714285714286,37.4,35.9,43.82093873569057,50.16869782756254,16.195691061341915,0,0,0,0,36.84070265599461
730.0,7,38.92857142857143,38.1,36.0,43.820758623928114,50.16166807312841,16.190648007699043,0,0,0,0,33.62504292320829
731.0,7,38.41428571428571,36.7,36.3,43.82059498903569,50.15469642776945,16.18561765211775,0,0,0,0,32.95832257846261
732.0,7,38.41428571428571,37.0,35.7,43.82041310262601,50.147692041366994,16.180571512217895,0,0,0,0,33.31316052738732
733.0,7,38.01428571428571,36.7,35.6,43.82024579557139,50.14071045102673,16.17554457921403,0,0,0,0,30.66392732321153
734.0,7,38.35714285714287,37.0,35.2,43.820074813919014,50.13373780892742,16.170511530482898,0,0,0,0,28.75948651393801
735.0,8,36.3,37.05,20.4,39.407933892170945,43.25171330456584,8.52420464090735,0,0,1,1,46.07322931242796
736.0,8,36.525,36.900000000000006,22.1,39.408480048659115,43.25131701602604,8.529833304556531,0,0,1,1,28.532946798152025
737.0,7,38.42857142857143,37.0,35.4,43.819548628478955,50.112772742008616,16.15540354048075,0,0,0,0,40.62958817197347
738.0,8,36.3625,37.35,20.0,39.40957125119149,43.25052012895405,8.54106314433281,0,0,1,1,37.90829493241376
739.0,8,36.3625,37.45,22.7,39.41011536499307,43.2501254503091,8.546681563173744,0,0,1,1,36.59865862950527
740.0,8,36.7625,37.85,21.8,39.41065897150288,43.24973621921161,8.552310718546305,0,0,1,1,32.69006054181295
741.0,8,36.1875,37.099999999999994,21.1,39.41121657510119,43.24936335437431,8.55795751256434,0,0,1,1,31.378496394977407
742.0,8,36.8625,38.05,21.6,39.41176023709224,43.24897461518219,8.563570266590737,0,0,1,1,34.702357557086074
743.0,8,36.1875,37.75,19.2,39.412301346620936,43.24858476667689,8.569175965096976,1,0,1,1,46.071237501291805
744.0,8,36.95,37.900000000000006,23.2,39.412859076108774,43.24823437971159,8.5748215745185,0,0,1,1,35.58163495895144
745.0,7,39.114285714285714,37.9,35.7,43.81809929066565,50.05682363601229,16.11509945598238,0,0,0,0,39.555464387574055
746.0,7,39.18571428571429,37.9,36.0,43.817911601357814,50.04979014205784,16.110047950514197,0,0,0,0,37.70557309115083
747.0,7,38.957142857142856,38.3,35.6,43.817732549720404,50.04283116338056,16.10501924499619,0,0,0,0,39.5817056646664
748.0,7,38.89999999999999,38.2,35.9,43.81754632153082,50.03584388022167,16.09998696282713,0,0,0,0,33.739043305364575
749.0,8,36.775000000000006,37.55,21.8,39.41556570240257,43.2462893664179,8.60293439640644,0,0,1,1,35.32559160312898
750.0,8,36.925,38.05,23.6,39.41608836642719,43.24585565975313,8.608542048382018,0,0,1,1,29.800804766136608
751.0,8,36.0625,36.75,21.0,39.41664120268335,43.245504455845065,8.614172888546216,0,0,1,1,33.12250217484288
752.0,8,36.4375,36.849999999999994,25.4,39.41717953949032,43.245115300750285,8.61979843692215,0,0,1,1,33.28849475017541
753.0,8,36.10000000000001,36.900000000000006,23.7,39.417715236539074,43.244730452296,8.625424829924356,0,0,1,1,38.78081074856097
754.0,8,36.025,37.5,21.5,39.418251149975305,43.24433761469359,8.631039336407419,0,0,1,1,34.016205050978165
755.0,8,36.462500000000006,37.55,22.3,39.41879644288014,43.2439712455044,8.636673507351821,0,0,1,1,42.209002470913696
756.0,8,37.125,38.6,24.3,39.419328699652375,43.24356780655955,8.642292729590677,0,0,1,1,52.84103541377473
757.0,8,36.949999999999996,38.1,23.3,39.41985365014217,43.24315935924295,8.647910494869475,0,0,1,1,48.16557249141214
758.0,8,36.3125,37.3,20.4,39.42039991950576,43.24279813908182,8.653546385561093,0,0,1,1,43.29934436856076
759.0,8,36.675,38.1,19.4,39.4209366755278,43.24241568276882,8.659177797807255,1,0,1,1,45.18216811748541
760.0,8,37.3875,38.15,25.8,39.42146502942505,43.24200971802998,8.664786252945646,0,0,1,1,38.19923472676747
761.0,8,37.212500000000006,38.0,26.4,39.42199781831547,43.2416316165271,8.67042299456147,0,0,1,1,39.98876716828668
762.0,8,36.962500000000006,38.5,21.0,39.422535655472494,43.24125092717898,8.67604613691916,0,0,1,1,40.3166766546415
763.0,8,36.5625,37.95,21.4,39.4230677464247,43.24086910680222,8.681664721551977,0,0,1,1,36.33619784395739
764.0,8,36.6,38.05,21.5,39.42359868623712,43.24048498231076,8.68729454133546,0,0,1,1,43.72697306779457
765.0,7,38.785714285714285,37.8,35.5,43.81429968878725,49.91707631763886,16.01432484482288,0,0,0,0,37.25730457000977
766.0,8,36.2625,37.65,18.5,39.424662464365355,43.239731723583986,8.698556378676209,1,0,1,1,39.10459231217827
767.0,7,39.8,39.5,37.6,43.81390779024959,49.90313352382453,16.00425026002863,0,0,0,0,38.19683784673384
768.0,7,38.800000000000004,38.5,35.8,43.8137139965162,49.8961729342272,15.999211490002963,0,0,0,0,44.883784330904206
769.0,7,39.128571428571426,38.9,36.4,43.813510234773496,49.88916979190296,15.99416475130498,0,0,0,0,36.00779580247221
770.0,7,38.9,38.5,36.0,43.81331570195574,49.88221084911635,15.98913783719818,0,0,0,0,35.712794662137114
771.0,7,38.58571428571428,37.9,35.7,43.81311433320958,49.87522689505459,15.984083641071468,0,0,0,0,38.95412134253292
772.0,7,38.5,37.4,35.3,43.812906785215304,49.86823066814744,15.979036855027406,0,0,0,0,35.87307916938742
773.0,8,35.55,37.4,17.3,39.428368182982,43.23708365090055,8.737974316636395,1,0,1,1,36.17047815324945
774.0,8,36.1375,37.3,20.3,39.42889791420676,43.236727417441905,8.743615399889226,0,0,1,1,41.12993215824911
775.0,8,36.225,37.3,22.3,39.42942369435817,43.23635269116029,8.749242471370065,0,0,1,1,33.09735289232505
776.0,8,36.425,36.75,23.5,39.42994971667595,43.23596604269703,8.754864048375378,0,0,1,1,33.773245749326094
777.0,8,37.3625,37.6,25.1,39.43047088881832,43.23558041471355,8.76049404541916,0,0,1,1,46.285654384524
778.0,8,37.025,37.65,22.6,39.43100457580701,43.23523106947495,8.766134868816783,0,0,1,1,35.43966865666043
779.0,8,36.7,37.0,23.7,39.431536046937865,43.23487121381032,8.771776847683876,0,0,1,1,44.97843769550191
780.0,8,36.9125,37.45,23.4,39.43204965952575,43.234469959694465,8.777406504103416,0,0,1,1,33.79049248578557
781.0,8,36.8125,37.0,24.9,39.43257794116184,43.23411066909273,8.783042969565003,0,0,1,1,46.40829160289479
782.0,8,37.0,37.7,24.7,39.43309991725877,43.23373885200248,8.788671310140145,0,0,1,1,39.56271680744632
783.0,8,37.475,38.400000000000006,26.4,39.433612571698816,43.233341876683674,8.794290849162214,0,0,1,1,41.41055681787402
784.0,8,37.362500000000004,38.25,23.5,39.43412679620432,43.23294627180658,8.799923957533275,0,0,1,1,36.45445477561608
785.0,8,37.525000000000006,38.599999999999994,24.5,39.43464893414634,43.2325699695141,8.805552155172755,0,0,1,1,56.32447734589129
786.0,8,36.8125,37.650000000000006,24.3,39.43517504396782,43.232220722230025,8.811190540733179,0,0,1,1,42.74224826048993
787.0,8,37.225,38.5,23.8,39.43567711582428,43.231795086002165,8.816801060117264,0,0,1,1,40.45204390157579
788.0,8,37.225,38.6,24.9,39.43620683412418,43.23145374744305,8.822458460908068,0,0,1,1,36.291319380687504
789.0,8,37.25,38.7,23.9,39.43672788963511,43.23109296594005,8.828098625193045,0,0,1,1,39.88135705364997
790.0,8,37.037499999999994,38.55,22.5,39.43724460029635,43.23072691245449,8.833742357695066,0,0,1,1,32.34813602231577
791.0,8,36.8875,37.65,25.0,39.43775890763997,43.230341482193296,8.839372006836431,0,0,1,1,33.50948594236108
792.0,8,36.6125,37.5,25.5,39.43828539708342,43.22999881989523,8.845019580477544,0,0,1,1,40.163889243242096
793.0,8,36.699999999999996,37.849999999999994,24.9,39.43879850727379,43.22961781259151,8.850659935623002,0,0,1,1,31.98675282649598
794.0,8,37.2,38.35,22.9,39.43932600313951,43.2292708288965,8.856317235338828,0,0,1,1,34.50697583024083
795.0,8,35.9,36.3,21.4,39.439839208748324,43.22889373345653,8.861952591250237,0,0,1,1,46.505727977096825
796.0,8,34.199999999999996,35.900000000000006,19.2,39.440358220000746,43.22852763051587,8.867585720343387,1,0,1,1,74.13604538100041
797.0,8,33.525,34.7,18.5,39.440870967159135,43.22815885871033,8.873225120048428,1,0,1,1,79.79483377736422
798.0,7,35.871428571428574,37.2,25.0,43.80745650304886,49.68699449552689,15.84797621424318,0,0,0,0,37.00644223304622
799.0,8,33.7875,34.8,17.4,39.4418910543296,43.22741076107525,8.884489228900613,1,0,1,1,65.63920436813751
800.0,8,34.3625,35.75,20.2,39.44241431052494,43.22706810449,8.89013631831185,0,0,1,1,54.51419298790218
801.0,8,33.9,35.35,21.4,39.44292029551988,43.226692465461234,8.895775699291073,0,0,1,1,46.44434502951452
802.0,8,34.6625,35.95,21.9,39.443436351383994,43.226337363843285,8.901420304278771,0,0,1,1,49.95771144286375
803.0,8,35.3875,36.85,23.7,39.44393898620183,43.22594501251542,8.907045571968114,0,0,1,1,42.114153794955
804.0,8,36.125,37.349999999999994,25.5,39.44444955110717,43.22557389765391,8.912689280221185,0,0,1,1,52.09950288926101
805.0,8,35.9625,36.2,24.2,39.44496629326949,43.225224265835614,8.918332097789843,0,0,1,1,51.91319945099441
806.0,8,35.075,35.349999999999994,22.6,39.4454718165486,43.22486019192214,8.92398310026941,0,0,1,1,45.17421850642056
807.0,8,35.5,36.0,24.3,39.44598435677824,43.224507342864726,8.92961663999707,0,0,1,1,61.32373572939248
808.0,8,35.825,37.75,20.8,39.44647827485453,43.22410692150639,8.935251845452363,0,0,1,1,50.45008114654701
809.0,8,36.1375,37.6,20.1,39.44699648365787,43.22376850256381,8.940899666199527,0,0,1,1,61.399264123405885
810.0,8,35.475,36.75,20.3,39.44750793344683,43.223402951880054,8.946515773493667,0,0,1,1,36.70881063437934
811.0,8,35.025,36.95,21.6,39.448019001978736,43.22304507834948,8.952125058838359,0,0,1,1,41.61332842024142
812.0,8,34.6,37.85,20.5,39.44853539147813,43.22268580668853,8.957717534506285,0,0,1,1,39.44308207182316
813.0,8,34.45,37.4,19.6,39.449046799296276,43.22231014926716,8.96330109016499,2,0,1,1,33.16918223418449
814.0,8,35.025000000000006,37.7,23.3,39.44956432443213,43.22194337630722,8.968869247265795,0,0,1,1,31.88384266198113
815.0,8,33.6625,35.2,22.8,39.45007468515223,43.2215786710416,8.974427564506406,0,0,1,1,29.106649459223707
816.0,8,33.2875,35.9,21.6,39.450582200754724,43.221183183910284,8.979973699972543,0,0,1,1,27.21365988053002
817.0,8,33.625,35.5,21.5,39.451104486126,43.22083476283676,8.985529320400143,0,0,1,1,42.29505845940072
818.0,8,33.375,34.4,19.7,39.45161687059407,43.22044003187321,8.99106141012658,1,0,1,1,29.75671713018387
819.0,8,33.5375,34.45,18.9,39.45213175075543,43.22009040673828,8.996609752441977,1,0,1,1,30.027400176520523
820.0,8,33.325,35.55,19.4,39.45264785775184,43.21969972419771,9.002132372199048,1,0,1,1,37.08276380832292
821.0,8,32.825,32.8,21.3,39.4531590068554,43.219316850593465,9.007669200715169,0,0,1,1,32.54178763365638
822.0,8,32.125,34.5,20.0,39.453675400424515,43.21896099137025,9.013205777355893,0,0,1,1,36.67731970549006
823.0,7,33.68571428571429,34.6,23.3,43.80211106859229,49.51393034931463,15.72322413751194,0,0,0,0,34.8545047765712
824.0,8,32.15,31.5,19.5,39.45469912976435,43.218220203846336,9.024268066516846,1,0,1,1,31.579931478577755
825.0,8,32.1625,31.3,20.2,39.45521620101455,43.21785295130282,9.02979766092028,0,0,1,1,29.513258131303928
826.0,7,33.4,33.7,24.2,43.801495935642755,49.49330936445224,15.708484488227116,0,0,0,0,32.74362658267128
827.0,8,31.175,29.4,17.0,39.45623049534113,43.21709113748959,9.040868654090255,1,0,1,1,28.013637793357034
828.0,8,32.175000000000004,31.1,18.9,39.45673766537143,43.21671138404278,9.0464091782285,1,0,1,1,32.97809918687206
829.0,7,34.3,31.9,27.6,43.80086369965795,49.47265919816436,15.693693829140033,0,0,0,0,33.16150529189269
830.0,8,32.55,32.75,16.1,39.45775912764252,43.21597822451475,9.057518465456113,1,0,1,1,38.5243130371686
831.0,7,34.3,34.0,28.7,43.80042718107144,49.45889136646407,15.683794639345493,0,0,0,0,29.193923331311144
832.0,7,35.25714285714285,33.9,28.7,43.80021462250902,49.4520234218025,15.678853444705748,0,0,0,0,30.470300167551983
833.0,7,35.3,34.5,30.8,43.80000219042979,49.44513491366565,15.673920836698482,0,0,0,0,35.987366096621976
834.0,7,35.84285714285714,35.0,30.7,43.79977897989969,49.43823323670066,15.66897564798152,0,0,0,0,30.76505425108149
835.0,7,36.67142857142857,35.0,32.0,43.799561709916965,49.43136452074869,15.664027723961723,0,0,0,0,38.34991424161761
836.0,8,33.762499999999996,34.65,13.5,39.46078423778074,43.213773551726675,9.09087992286385,1,1,1,1,32.130967182079864
837.0,8,34.6375,36.4,20.4,39.46128222942994,43.213397145859126,9.096447664758283,0,0,1,1,94.80970254857452
838.0,8,35.325,36.85,18.9,39.461783677292885,43.2130383667727,9.102026745882956,1,0,1,1,51.06963182098864
839.0,8,35.8375,38.35,18.2,39.462277666751106,43.21267160306499,9.107617039545712,1,0,1,1,73.8472437434709
840.0,7,37.84285714285715,38.2,29.0,43.79842537775708,49.39685918002925,15.63917420969336,0,0,0,0,32.37618854370291
841.0,8,35.95,38.75,20.1,39.463262056753265,43.211946528133794,9.118835580124552,0,0,1,1,66.04208897712071
842.0,7,36.714285714285715,39.9,25.3,43.79793742515782,49.38299363722526,15.629120227743282,0,0,0,0,31.913157961219287
843.0,7,36.971428571428575,39.4,25.9,43.79768211041125,49.37600843104912,15.62406411838604,0,0,0,0,29.25113296733176
844.0,7,37.34285714285714,40.5,24.8,43.797436677605994,49.36908231473038,15.619021293350734,0,0,0,0,32.15231325528794
845.0,7,36.82857142857143,39.7,24.3,43.7971838991839,49.36213762685412,15.613967142288445,0,0,0,0,28.842196562521984
846.0,7,36.142857142857146,39.1,22.8,43.796930921632395,49.35517831438544,15.608919779017995,0,0,0,0,30.061881387205915
847.0,7,36.300000000000004,39.4,25.2,43.79667710334285,49.34822719950972,15.603868780498397,0,0,0,0,27.464928704273326
848.0,7,37.01428571428572,40.1,25.2,43.796420266599355,49.34126282051929,15.598811793516822,0,0,0,0,18.44553625374069
849.0,7,37.300000000000004,40.7,25.1,43.79616917925642,49.33432058694878,15.593765541907498,0,0,0,0,32.2140577822031
850.0,7,37.32857142857143,40.5,25.6,43.79591145562059,49.32738550140927,15.588717539979683,0,0,0,0,37.012311552635545
851.0,7,37.25714285714286,40.2,26.2,43.79565978501291,49.32045096348854,15.583677284829308,0,0,0,0,29.20003056657892
852.0,7,36.92857142857144,40.3,24.9,43.795405065604065,49.31349650197178,15.578625909226073,0,0,0,0,45.02767548952882
853.0,7,36.82857142857143,40.3,22.8,43.79515312797645,49.30656287499296,15.573581268100506,0,0,0,0,36.55438715139885
854.0,7,37.2,40.9,23.9,43.794893717063395,49.29961564075624,15.568530887824329,0,0,0,0,30.53904689498952
855.0,7,37.228571428571435,40.7,22.9,43.79463344649326,49.29265201634035,15.563475375052969,0,0,0,0,29.000560074086767
856.0,7,36.785714285714285,40.2,22.1,43.79437920934332,49.28572581046912,15.558440039826456,0,0,0,0,36.640748508166176
857.0,7,36.685714285714276,40.3,21.8,43.79411742876492,49.27878291196125,15.553383938071436,0,0,0,0,37.49058299518491
858.0,7,37.18571428571429,40.5,23.1,43.79384977841753,49.27182461223904,15.548321173478246,0,0,0,0,29.597263326677844
859.0,8,34.8125,38.8,19.1,39.47196755990777,43.205658548989405,9.22060750978614,1,0,1,1,71.41440328554059
860.0,7,36.800000000000004,40.8,19.1,43.793327128442854,49.257912108776566,15.538223293939424,1,0,0,0,32.17227799157479
861.0,8,35.3625,39.1,19.9,39.472921720425056,43.20496919988028,9.231922412434129,1,0,1,1,96.90038851398644
862.0,8,35.6875,39.25,21.6,39.47340397389775,43.204634900211275,9.237589605413776,0,0,1,1,75.58690755811077
863.0,7,37.971428571428575,40.3,26.4,43.792538064568916,49.23708785131771,15.523080553471315,0,0,0,0,31.95200212763381
864.0,8,36.1375,39.3,23.2,39.47435817501745,43.203947289719224,9.248912215855878,0,0,1,1,74.86297288341451
865.0,8,35.9,39.0,22.0,39.474826752534774,43.20358623167071,9.254553201217192,0,0,1,1,93.33055490097946
866.0,8,35.325,38.65,23.4,39.4753038851554,43.203242914505516,9.260209959233723,0,0,1,1,80.94200663475308
867.0,8,35.724999999999994,39.2,23.2,39.47577341168324,43.20289436259921,9.265872230527398,0,0,1,1,84.06586319916919
868.0,8,36.1125,39.25,23.9,39.476256471492505,43.20257879632001,9.271544420312168,0,0,1,1,86.51137202337516
869.0,8,35.85,39.55,22.0,39.47671813984961,43.202193212676306,9.277188234775275,0,0,1,1,74.68837864302348
870.0,8,35.7,39.6,22.0,39.47719538633544,43.20187627641559,9.28285615812971,0,0,1,1,92.3108287859724
871.0,8,35.6375,38.95,22.8,39.4776670480241,43.20152187602568,9.288514010894204,0,0,1,1,86.56767656347724
872.0,8,35.412499999999994,38.849999999999994,20.2,39.4781344952451,43.20118400577297,9.294171130124464,0,0,1,1,79.32498167668956
873.0,8,35.7,39.0,20.7,39.478606953954234,43.20083788052116,9.299837853455122,0,0,1,1,80.06684500413141
874.0,7,37.74285714285714,40.0,26.2,41.00655380934469,49.16072111223846,9.30550977847134,0,0,1,1,74.75583985944435
875.0,8,34.65,38.5,18.9,39.47954194152084,43.20015043845012,9.31116799316868,1,0,1,1,89.47969854278206
876.0,7,36.88571428571428,39.5,24.2,41.00930773194596,49.14684168760805,9.316827981711704,0,0,1,1,86.93583401510479
877.0,7,37.114285714285714,39.1,25.0,41.01068620825355,49.13989188919328,9.322497312828164,0,0,1,1,84.1895527277785
878.0,7,37.31428571428571,39.4,23.5,41.01206227790038,49.13295645069744,9.328163783674084,0,0,1,1,66.36036810873293
879.0,8,35.0125,38.7,19.1,39.48141574887751,43.19878883066405,9.333830221973878,1,0,1,1,70.02342378725518
880.0,8,35.349999999999994,38.599999999999994,20.2,39.481878505311236,43.19844980822676,9.33948342283349,0,0,1,1,89.7034425366763
881.0,8,35.15,38.099999999999994,21.0,39.48234801702675,43.198118219716115,9.3451583755692,0,0,1,1,73.29792989305092
882.0,8,35.15,38.2,21.4,39.48281151038761,43.19777291237729,9.350814590487936,0,0,1,1,76.6967354920948
883.0,8,34.9875,38.3,21.4,39.483275020236135,43.19743670485063,9.356484517977442,0,0,1,1,81.42044023375311
884.0,8,34.8625,38.9,18.9,39.483738244997625,43.197098325259944,9.362157201252977,1,0,1,1,85.57383466097518
885.0,8,34.4375,37.9,19.2,39.484206817054584,43.19676204567655,9.367818858961549,1,0,1,1,68.26917519347151
886.0,8,34.65,38.400000000000006,20.0,39.48467112587601,43.19642882540745,9.3734864327229,0,0,1,1,83.83249281925919
